Class,Name,Blue,Green,Red,InfraRed,X,Y
2,forest,93,107,102,168,548504.3102,3859594.6
2,forest,69,83,87,162,548543.2444,3859625.937
2,forest,113,108,81,139,548589.642,3859630.728
2,forest,66,84,90,150,548561.1647,3859539.695
2,forest,72,104,112,182,548518.6447,3859650.21
2,forest,86,120,105,175,548507.5043,3859560.413
2,forest,84,104,86,150,548530.4691,3859579.39
2,forest,63,68,61,109,548510.3523,3859659.001
2,forest,76,91,94,178,548528.4317,3859626.5
2,forest,110,133,113,171,548583.5789,3859595.103
2,forest,84,126,109,216,548547.7917,3859623.321
2,forest,69,70,84,131,548575.9267,3859642.271
2,forest,87,79,89,144,548591.333,3859592.245
2,forest,74,80,87,158,548598.3825,3859583.458
2,forest,71,102,102,196,548530.0995,3859568.927
2,forest,93,135,143,217,548565.6517,3859603.149
2,forest,76,82,86,177,548555.9282,3859595.453
2,forest,62,74,76,143,548575.2647,3859631.957
2,forest,77,93,102,143,548494.8886,3859565.401
2,forest,75,96,109,178,548548.3138,3859586.746
2,forest,69,93,105,172,548534.7806,3859640.98
2,forest,99,137,132,204,548522.9852,3859559.005
2,forest,88,127,132,202,548523.0567,3859561.591
2,forest,70,85,94,156,548496.2684,3859630.45
2,forest,76,88,78,133,548560.2937,3859627.609
2,forest,53,56,68,120,548569.6117,3859584.404
2,forest,79,114,114,198,548536.1461,3859595.154
2,forest,71,80,79,129,548588.6398,3859575.956
2,forest,85,113,115,198,548536.2918,3859596.199
2,forest,92,110,113,198,548559.8673,3859549.397
2,forest,104,134,123,195,548518.2937,3859532.415
2,forest,72,95,96,172,548566.1172,3859553.647
2,forest,76,94,111,196,548516.1833,3859623.615
2,forest,74,85,92,139,548579.0863,3859644.673
2,forest,69,86,89,172,548495.0458,3859614.202
2,forest,74,97,100,197,548544.3272,3859588.57
2,forest,52,68,69,112,548512.2644,3859614.693
2,forest,61,75,79,153,548574.4623,3859571.629
2,forest,71,100,105,145,548563.9504,3859625.401
2,forest,96,100,103,183,548597.0374,3859581.673
2,forest,126,123,108,150,548597.4448,3859635.659
2,forest,113,128,123,185,548604.2371,3859558.554
2,forest,61,70,106,137,548559.2249,3859611.251
2,forest,85,96,105,164,548567.8607,3859620.601
2,forest,76,100,111,162,548561.0006,3859625.408
2,forest,89,124,118,217,548530.4226,3859572.003
2,forest,80,87,89,139,548585.8171,3859586.859
2,forest,79,85,86,185,548577.5172,3859563.256
2,forest,54,89,88,178,548529.379,3859612.535
2,forest,63,77,80,137,548527.3372,3859574.631
2,forest,61,69,70,86,548609.0443,3859553.034
2,forest,85,93,102,149,548567.4642,3859626.198
2,forest,91,104,127,166,548551.7495,3859547.682
2,forest,80,106,89,179,548493.1129,3859599.692
2,forest,68,83,89,172,548514.595,3859644.341
2,forest,64,91,94,177,548520.2441,3859628.246
2,forest,105,138,145,203,548556.0955,3859608.533
2,forest,93,100,99,185,548101.4244,3859496.92
2,forest,71,70,68,131,548145.754,3859498.713
2,forest,70,88,87,183,548086.758,3859516.066
2,forest,79,120,112,216,548108.0714,3859586.843
2,forest,71,72,86,100,548104.1231,3859467.365
2,forest,46,53,62,105,548123.0463,3859598.116
2,forest,63,62,73,152,548129.5282,3859636.107
2,forest,76,89,94,182,548145.2183,3859499.921
2,forest,56,68,70,140,548130.142,3859548.113
2,forest,82,124,134,184,548112.2991,3859484.025
2,forest,63,77,79,114,548113.585,3859526.93
2,forest,41,73,76,118,548159.6716,3859514.128
2,forest,50,61,69,147,548146.3449,3859524.581
2,forest,54,72,76,144,548134.8258,3859532.295
2,forest,88,118,117,188,548119.5094,3859525.4
2,forest,51,53,59,127,548155.5863,3859526.496
2,forest,75,94,96,162,548134.8947,3859595.14
2,forest,61,76,78,137,548088.9663,3859576.901
2,forest,79,111,115,194,548105.6636,3859533.137
2,forest,62,80,84,167,548132.9551,3859482.252
2,forest,68,78,83,172,548107.832,3859532.47
2,forest,53,76,72,116,548121.8706,3859537.367
2,forest,54,52,55,109,548134.4899,3859604.624
2,forest,67,88,83,176,548125.2754,3859501.592
2,forest,81,113,113,184,548085.0943,3859472.67
2,forest,55,74,81,154,548142.5737,3859555.735
2,forest,82,94,106,193,548128.3189,3859524.537
2,forest,88,124,127,220,548158.6614,3859484.103
2,forest,72,93,92,191,548123.6337,3859615.349
2,forest,96,111,116,181,548129.7682,3859579.034
2,forest,79,82,88,170,548100.0634,3859540.524
2,forest,71,95,91,176,548133.3922,3859519.95
2,forest,70,67,88,139,548125.0683,3859585.546
2,forest,89,113,115,204,548097.4234,3859586.181
2,forest,101,109,114,210,548135.7699,3859531.282
2,forest,62,90,81,160,548118.6271,3859563.656
2,forest,40,59,69,102,548147.6458,3859534.569
2,forest,59,80,94,134,548119.9901,3859590.237
2,forest,74,95,102,192,548139.1959,3859522.565
2,forest,85,105,107,195,548113.287,3859549.592
2,forest,53,41,58,108,548139.6051,3859467.903
2,forest,59,54,58,133,548096.2363,3859526.942
2,forest,87,104,109,185,548083.8327,3859515.869
2,forest,76,92,97,116,548101.2079,3859508.612
2,forest,72,83,91,169,548164.8452,3859544.311
2,forest,50,51,56,109,548148.1082,3859493.883
2,forest,41,52,52,134,548137.5284,3859553.251
2,forest,68,79,85,143,548076.9947,3859578.507
2,forest,51,67,74,153,548120.7452,3859631.209
2,forest,93,131,131,182,548082.7531,3859551.712
2,forest,64,80,83,145,548105.4393,3859602.372
2,forest,61,62,66,113,548116.0502,3859580.558
2,forest,64,71,76,118,548129.384,3859559.639
2,forest,61,89,91,113,548079.472,3859564.325
2,forest,78,90,109,167,548087.7077,3859492.364
2,forest,64,81,85,151,548146.9768,3859519.448
2,forest,58,75,80,139,548130.9701,3859488.858
2,forest,57,74,85,143,548103.6943,3859527.478
2,forest,95,102,104,169,548097.1124,3859537.793
2,forest,91,103,106,203,548102.5472,3859533.907
2,forest,62,69,66,135,548122.3182,3859569.951
2,forest,68,73,65,137,548122.0541,3859565.988
2,forest,83,121,124,193,548091.9363,3859548.353
2,forest,47,59,69,111,548123.9626,3859520.34
2,forest,72,87,95,158,548157.2924,3859464.46
2,forest,92,89,96,176,548082.328,3859550.518
2,forest,84,91,96,183,548136.5785,3859545.377
2,forest,60,73,74,155,548137.0773,3859473.193
2,forest,76,92,95,171,548135.3481,3859634.611
2,forest,53,71,75,123,548159.0837,3859508.903
2,forest,71,82,84,150,548131.0046,3859560.199
2,forest,86,107,106,199,548081.6922,3859485.852
2,forest,72,119,114,202,548085.0834,3859513.308
2,forest,59,39,44,106,548095.5811,3859579.429
2,forest,92,125,118,211,548120.3717,3859509.888
2,forest,58,81,87,140,548125.6181,3859530.622
2,forest,81,86,90,161,548157.2451,3859547.841
2,forest,70,78,83,165,548095.1433,3859564.041
2,forest,80,100,104,168,548154.6,3859514.636
2,forest,54,58,71,130,548145.5764,3859541.092
2,forest,64,57,62,118,548094.9497,3859503.739
2,forest,67,99,104,178,548095.331,3859578.28
2,forest,89,105,106,187,548130.9773,3859517.099
2,forest,74,101,106,192,548107.8526,3859493.38
2,forest,63,81,82,163,548117.9292,3859577.044
2,forest,84,95,93,174,548089.1959,3859497.846
2,forest,95,101,107,198,548091.6398,3859480.958
2,forest,76,80,90,155,548149.9787,3859514.618
2,forest,90,109,134,208,548154.9412,3859548.165
2,forest,75,70,74,155,548159.2378,3859531.056
2,forest,66,92,111,182,548098.3024,3859583.403
2,forest,72,81,82,170,548118.6494,3859573.58
2,forest,85,104,106,197,548105.3725,3859497.571
2,forest,55,90,100,174,548095.7957,3859524.481
2,forest,45,55,58,127,548136.3359,3859598.733
2,forest,85,126,132,203,548118.1397,3859509.576
2,forest,59,98,101,164,548119.0871,3859560.446
2,forest,78,96,100,181,548146.4723,3859616.835
2,forest,60,70,80,129,548088.0271,3859485.819
2,forest,68,68,79,160,548162.5944,3859486.923
2,forest,68,73,78,177,548132.4581,3859474.077
2,forest,61,88,99,145,548141.6796,3859526.613
2,forest,52,72,71,146,548135.1257,3859510.573
2,forest,81,118,112,190,548083.6656,3859556.103
2,forest,74,83,93,149,548107.34,3859548.748
